ID	RE	R1_Unsorted	R1_Negative	R1_Low	R1_Medium	R1_High	R2_Unsorted	R2_Negative	R2_Low	R2_Medium	R2_High
BRDN0000738369	NT	392.733677729054	287.192828321461	340.634962781028	400.545869718065	381.526550083855	314.58137493633	316.319145030223	319.215958665699	330.188038354592	344.486045201729
gRNA_3390	RE73	528.903494108684	586.310618372533	439.528984233585	461.704486384694	522.504060838355	336.193835809819	252.437102711416	305.680299641005	307.982410044195	340.147430022866
gRNA_3280	RE71	794.600696800644	951.015697936466	670.281700956217	736.487566900959	647.707864095848	751.633361489095	856.225438176273	659.863377453832	744.371279448511	667.279014509144
gRNA_5956	RE121	156.097106581526	169.930704646954	125.754126044609	136.099456807428	145.906794347314	240.13845414987	219.465726030741	153.404135613198	177.645026483172	229.946604479744
gRNA_988	RE26	346.236667257961	275.26786659185	336.972221245748	298.040582628926	366.738699305411	440.654063365013	327.653055764205	407.19774232621	459.559959815163	396.549427348087
gRNA_1121	RE30	544.679265518519	517.742088427271	482.26096881185	596.081165257852	605.316025197641	322.986220831576	333.835188891832	355.311049398217	379.426605477645	371.385459310681
gRNA_3830	RE84	587.855060955963	489.917177724846	548.190316446888	489.268933333034	574.75446692219	483.878985111989	544.027715231134	445.54877622951	507.833064837765	470.305885388759
gRNA_294	RE13	481.576179879178	551.529479994502	560.39945489782	473.763931924593	457.437517413201	435.851294282015	484.267094997411	409.453685496993	478.869201824204	406.962103777358
gRNA_1980	RE49	193.460775710083	216.636804754597	307.670288963509	193.812517605515	192.242060119772	386.622911181292	383.292253912844	353.055106227434	461.490884016067	440.80330217249
gRNA_2675	RE60	492.370128738539	521.717075670475	593.364128715339	571.100885210919	502.786926467096	462.266524238501	379.17083182776	382.382367447605	430.596096801603	421.713395385493
gRNA_6375	RE127	445.042814509034	448.179811671208	371.15780890836	427.248927699269	371.667982898226	318.183451748578	361.654787966151	347.415248300479	295.431402738319	327.99930752205
gRNA_5648	RE114	379.448817594456	293.155309186266	343.076790471214	355.753643427012	444.621380071883	351.80283532956	323.531633679121	428.629202448643	386.18484018081	441.671025208263
gRNA_3292	RE71	584.533845922313	537.617024643289	672.723528646403	656.378392957346	641.79272378447	709.609132012868	765.554152304418	788.452138188424	689.339939722745	709.797443262002
gRNA_1256	RE33	476.594357328704	431.286115887592	449.296294994331	474.625320891729	499.829356311407	427.44644838677	381.231542870302	388.022225374561	400.66677168759	465.099547174124
gRNA_2013	RE50	400.206411554765	177.880679133361	485.92371034713	664.992282628702	875.440766083885	331.391066726821	140.128350892867	313.576100738744	437.354331504767	583.977603074972
gRNA_2661	RE60	750.594597604789	889.40339566681	760.62932549312	671.883394365787	740.378395640764	378.218065286046	437.901096540212	318.087987080308	377.495681276741	406.094380741585
gRNA_173	RE8	338.763933432249	314.023992213086	321.100341259535	403.991425586607	379.554836646729	208.920455110387	156.614039233205	201.906913785018	223.021745204417	193.502236977294
gRNA_1003	RE27	449.194333301096	462.09226702242	553.073971827261	472.902542957457	489.970789125778	480.276908299741	396.686875689368	499.691412328286	415.14870319437	515.427483248935
gRNA_5845	RE119	490.709521221714	581.341884318529	515.225642629369	524.585880985595	563.910043017998	375.816680744547	337.956610976916	403.813827570037	451.836263011547	406.962103777358
BRDN0000737752	NT	430.927650616023	399.486217941963	426.098931937558	406.575592488014	486.027362251526	413.038141137777	307.045945338784	375.614537935258	426.734248399795	395.681704312314
gRNA_4695	RE101	471.61253477823	562.460694913312	522.551125699928	483.239210563085	530.390914586858	480.276908299741	453.356429359278	408.325713911602	367.841060272221	521.501544499344
gRNA_6965	RE137	315.515428196703	338.867662483108	289.35658128711	346.278364788521	335.191284311397	246.141915503617	312.197722945139	303.424356470223	274.191236528375	310.644846806597
gRNA_6818	RE133	490.709521221714	483.95469686004	507.900159558809	475.486709858864	520.532347401229	561.923982710697	647.063267358243	554.962020012453	639.13591049924	606.538402005061
gRNA_691	RE22	761.388546464149	824.809852964751	745.978359352001	851.913688497132	757.137959856333	597.944750833178	666.640022262393	569.625650622538	622.723054791556	563.15225021643
gRNA_334	RE13	362.012438667796	413.398673293176	413.889793486625	425.526149764998	358.851845556908	316.982759477829	309.106656381326	340.647418788132	302.189637441483	307.173954663507
gRNA_126	RE7	406.018537863652	502.835886265257	481.040054966756	484.961988497356	482.083935377275	485.079677382739	493.54029468885	477.131980620463	523.280458444997	560.549081109112
gRNA_312	RE13	523.091367799797	484.948443670841	561.620368742914	523.724492018459	624.047302850337	590.740597208682	591.424069209604	607.976684525838	516.522223741833	609.141571112378
gRNA_3679	RE80	680.849081898149	713.510210155049	725.222823985415	784.725349060554	769.954097197652	395.027757076537	372.988698700133	407.19774232621	373.633832874933	360.972782881409
gRNA_5368	RE111	711.570320959407	713.510210155049	699.583633238456	686.527006807092	860.652915305442	721.616054720362	675.913221953833	776.044450749122	658.445152508281	667.279014509144
gRNA_680	RE22	150.28498027264	125.212098160914	125.754126044609	146.436124413056	153.793648095817	172.899686987907	172.069372052271	172.579652564848	140.957466665995	150.983808224435
gRNA_6454	RE127	236.636571147527	292.161562375466	208.776267510952	239.466132863703	246.464179640733	229.332223713126	219.465726030741	253.793606713012	194.057882190857	253.375126445604
gRNA_3019	RE65	377.788210077631	313.030245402285	374.82055044364	394.516146948116	343.078138059901	371.01391166155	320.440567115308	397.04599805769	355.290052966345	486.792623068439
gRNA_2807	RE61	273.169936517672	360.730092320728	209.997181356046	229.990854225211	201.114770586838	254.546761398863	348.260166189627	228.978231834406	259.709305021594	202.17946733502
gRNA_5299	RE111	818.679505794603	788.041220965117	766.733894718587	817.458129811707	799.52979875454	890.91366489602	951.018146133213	871.922035507371	841.882951594165	916.315525775886
gRNA_3150	RE68	749.764293846376	648.916667452991	699.583633238456	636.566446713226	590.528174419197	345.799373975814	371.958343178862	296.656526957876	334.0498867564	273.332756268375
gRNA_1631	RE43	226.672926046578	250.424196321828	229.531802877538	218.792797652448	225.761188550912	122.470611616434	144.249772977952	111.669186953725	145.784777168255	139.703408759391
gRNA_6521	RE127	814.527987002542	1154.73379415065	848.535122339837	754.576735210807	684.184562682676	606.349596728424	850.043305048647	672.271064893134	502.040292235052	526.70788271398
gRNA_505	RE18	733.988522436541	794.997448640724	739.873790126534	795.062016666181	804.459082347354	678.391132973385	530.63309345461	565.113764280974	646.859607302856	611.744740219696
gRNA_3268	RE71	1087.69792352021	1140.82133879943	949.87097148258	1039.69648333269	996.701142467126	648.373826204651	662.518600177309	741.077331601996	641.066834700144	658.601784151418
gRNA_3837	RE84	470.782231019817	518.735835238072	482.26096881185	506.496712675747	480.112221940149	523.501830046718	439.961807582754	552.706076841671	614.033895887487	547.533235572522
gRNA_1762	RE46	670.055133038788	414.392420103977	774.059377789147	892.398969952507	1022.33341714976	420.242294762274	329.713766806748	403.813827570037	419.010551596178	591.787110396926
gRNA_2339	RE55	535.545924175983	450.167305292809	539.643919531234	470.318376056051	399.271971017988	745.629900135349	569.786603262911	701.598326113305	635.274062097432	598.728894683107
gRNA_6162	RE123	548.000480552168	631.029224858574	526.213867235208	590.912831455038	593.485744574886	541.512214107958	513.117049593001	452.316605741857	493.351133330984	505.014806819664
gRNA_3294	RE71	356.200312358909	356.755105077524	361.390498147614	333.357530281486	322.375146970079	324.186913102325	326.622700242934	341.775390373523	359.151901368153	334.941091808231
gRNA_3391	RE73	335.4427183986	313.030245402285	349.181359696681	348.001142722792	306.601439473072	650.77521074615	511.056338550459	598.952911842709	636.239524197884	657.734061115645
gRNA_1721	RE45	283.13358161862	269.305385727045	316.216685879162	273.921691549128	243.506609485044	247.342607774367	222.556792594554	244.769834029883	222.056283103965	191.766790905748
gRNA_2037	RE50	438.400384441735	349.798877401918	452.959036529611	604.695054929208	600.386741604827	366.211142578553	220.496081552012	369.974680008302	405.49408218985	507.617975926982
gRNA_4095	RE87	289.776011685919	343.836396537113	385.80877504948	376.426978638267	353.922561964093	273.757837730852	259.649591360314	306.808271226397	279.984009131087	332.337922700913
gRNA_4594	RE97	464.970104710931	470.042241508828	539.643919531234	439.308373239168	423.918388982061	549.917060003204	590.393713688333	688.062667088611	571.553563467598	468.570439317214
gRNA_1056	RE30	471.61253477823	515.754594805669	394.355171965133	452.229207746202	412.088108359306	402.231910701033	414.202919550977	429.757174034034	354.324590865893	360.105059845637
gRNA_6960	RE137	295.588137994806	272.286626159447	266.159218230337	252.386967370738	331.247857437146	374.615988473798	327.653055764205	346.287276715087	296.396864838771	346.221491273275
gRNA_2200	RE53	451.685244576333	349.798877401918	419.994362712092	524.585880985595	557.009045988058	509.093522797726	381.231542870302	607.976684525838	618.861206389748	566.62314235952
gRNA_3664	RE80	794.600696800644	651.897907885393	693.479064012989	783.002571126282	713.760264239564	752.834053759845	725.370286974845	789.580109773816	830.297406388741	805.24697719699
gRNA_2247	RE55	703.267283375283	386.567509401552	824.116845437971	773.52729248779	741.364252359326	566.726751793695	357.533365881067	646.327718429138	700.92548492817	711.532889333547
gRNA_2155	RE52	126.206171278681	140.118300322927	120.870470664235	111.980565727631	106.472525604796	144.083072489922	137.037284329054	128.588760734592	145.784777168255	179.618668404932
gRNA_2924	RE64	220.860799737692	175.89318551176	163.602455242501	198.119462441193	174.496639185639	259.34953048186	197.828260084048	199.650970614236	201.781578994473	257.713741624467
gRNA_3190	RE68	282.303277860208	281.230347456656	249.066424399031	237.743354929432	194.213773556898	96.0553816599483	41.2142208508435	102.645414270596	84.9606648397781	104.994487328486
gRNA_1068	RE30	608.612654916272	524.698316102877	566.504024123287	474.625320891729	688.127989556928	600.346135374677	728.461353538658	523.378815621501	612.102971686583	630.834647006694
gRNA_368	RE15	553.812606861055	494.88591177885	608.015094856459	521.140325117053	641.79272378447	433.449909740516	500.752783337748	357.566992568999	436.388869404315	407.829826813131
gRNA_3311	RE71	543.848961760107	453.148545725212	522.551125699928	512.526435445696	482.083935377275	292.968914062842	277.165635221922	358.69496415439	349.497280363633	294.158109126917
gRNA_968	RE26	264.866898933548	280.236600645855	256.391907469591	301.486138497468	375.611409772478	503.090061443979	557.422337007658	488.411696474374	466.318194518328	506.750252891209
gRNA_482	RE17	232.485052355465	288.186575132262	285.69383975183	279.090025351942	267.167170730555	360.207681224806	463.659984571989	421.861372936296	472.11096712104	397.417150383859
gRNA_6106	RE123	586.194453439138	614.135529074959	527.434781080302	567.655329342376	564.895899736561	447.858216989509	421.415408199874	341.775390373523	404.528620089398	452.951424673307
gRNA_4195	RE88	491.539824980127	558.485707670108	559.178541052727	567.655329342376	519.546490682666	524.702522317467	418.324341636061	478.259952205854	503.005754335505	531.046497892843
gRNA_6462	RE127	366.99426121827	492.898418157248	363.8323258378	349.723920657063	267.167170730555	481.477600570491	656.336467049682	415.093543423949	395.83946118533	350.560106452138
gRNA_1641	RE43	490.709521221714	487.929684103244	488.365538037316	535.783937558358	493.91421600003	277.3599145431	273.044213136838	224.466345492842	266.467539724758	281.142263590328
gRNA_6770	RE130	425.945828065549	328.930194375099	332.088565865375	428.110316666405	405.187111329366	398.629833888785	487.358161561224	360.950907325173	334.0498867564	335.808814844003
gRNA_6429	RE127	528.073190350271	536.623277832488	473.714571896197	569.378107276647	584.61303410782	579.934366771938	704.763176549423	714.006013552608	617.895744289296	669.014460580689
gRNA_3227	RE70	395.224589004291	372.655054050339	368.715981218174	405.714203520879	392.370973988048	374.615988473798	350.320877232169	411.709628667775	415.14870319437	426.052010564356
gRNA_3665	RE80	376.127602560806	390.542496644755	330.867652020282	323.882251642994	384.484120239544	291.768221792093	274.074568658109	355.311049398217	251.020146117526	336.676537879776
gRNA_757	RE22	569.58837827089	591.279352426538	556.736713362541	570.239496243783	572.782753485065	588.339212667183	521.35989376317	568.497679037147	547.417010956298	531.046497892843
gRNA_4779	RE104	624.388426326107	674.754084533814	582.3759041095	588.328664553631	634.891726754529	648.373826204651	580.090158475622	667.75917855157	610.172047485679	682.898029153051
gRNA_1840	RE47	573.739897062952	396.504977509561	586.03864564478	676.190339201465	744.321822515015	758.837515113592	600.697268901044	801.987797213118	997.322349766941	991.807429888104
gRNA_6401	RE127	310.533605646229	347.811383780316	293.01932282239	273.921691549128	215.902621365282	584.737135854935	863.437926825171	538.042446231586	437.354331504767	389.607643061906
gRNA_4887	RE105	358.691223634146	338.867662483108	269.821959765617	360.921977229826	356.880132119782	249.743992315865	307.045945338784	286.504782689356	361.082825569057	273.332756268375
gRNA_672	RE22	787.127962974933	786.053727343515	745.978359352001	746.824234506586	815.303506251547	757.636822842842	834.58797222958	808.755626725465	746.302203649415	597.861171647334
